Course,Year Level,Category,Comment,Sentiment,Date
BSIT,2,Faculty/Professors,"Madalas late dumating ang feedback ni Ma'am Reyes, kaya nahihirapan kaming malaman kung tama ang ginagawa namin. Sana maayos agad!",Negative,2026-08-18
BSEMC,1,Faculty/Professors,"Naiintindihan ko naman ang lectures ni Prof. Santos, pero may ilang topics na mas okay sana kung may examples.",Neutral,2026-08-18
BSCS,2,Faculty/Professors,"Minsan sobrang bilis ng discussion ni Prof. Cruz, kaya nahihirapan kaming sumabay.",Negative,2026-08-18
BSCS,4,Facilities,May mga sirang equipment na matagal bago ma-repair.,Negative,2026-08-18
BSIT,1,Payments,"Convenient yung payment options, kaya hindi hassle magbayad. Keep it up!",Positive,2026-08-18
BSEMC,4,Faculty/Professors,"Parang kulang sa examples ang discussion ni Ma'am Reyes, especially kapag complicated yung topic.",Negative,2026-08-18
BSIS,2,Facilities,"Maganda ang study areas—malinis, tahimik, and convenient!",Positive,2026-08-18
BSCS,1,Payments,"Generally okay ang cashier service, pero depende sa dami ng tao ang waiting time.",Neutral,2026-08-18
BSIT,3,Facilities,May mga sirang equipment na matagal bago ma-repair.,Negative,2026-08-18
BSEMC,3,Staff,Mabilis mag-assist ang staff kapag may kailangan kaming documents. Salamat po!,Positive,2026-08-18
BSIS,4,Payments,Mabilis at smooth ang payment process! Hindi na kami natagalan sa cashier. :),Positive,2026-08-18
BSIS,2,Payments,"Okay ang process, pero mas convenient sana kung mas maraming payment options.",Neutral,2026-08-18
BSEMC,1,Payments,"Hindi consistent ang information tungkol sa fees, kaya naguguluhan kami.",Negative,2026-08-18
BSEMC,2,Payments,Maayos ang cashier service; mabilis mag-process at polite ang staff. :),Positive,2026-08-18
BSEMC,1,Facilities,Helpful yung Wi-Fi sa campus; mas madali gumawa ng schoolwork online.,Positive,2026-08-18
BSCS,2,Payments,"Minsan hindi clear kung magkano talaga ang kailangan bayaran, kaya nakakalito. Medyo frustrating.",Negative,2026-08-18
BSIT,2,Faculty/Professors,"Maayos at malinaw mag-explain si Sir Adrian, and patient siya kapag may hindi kami gets. Thank you!",Positive,2026-08-18
BSIS,4,Faculty/Professors,"Consistent magbigay ng feedback si Sir Adrian, kaya alam namin kung saan pa kami dapat mag-improve. Super helpful!",Positive,2026-08-18
BSIS,2,Faculty/Professors,"Naiintindihan ko naman ang lectures ni Ma'am Reyes, pero may ilang topics na mas okay sana kung may examples.",Neutral,2026-08-18
BSIS,2,Faculty/Professors,"Maayos naman ang instructions ni Prof. Santos, although may pagkakataong kailangan pa naming magtanong for clarification.",Neutral,2026-08-18
BSCS,2,Staff,Very accommodating yung staff! Mabilis silang sumagot kapag may concern kami. Keep it up!,Positive,2026-08-18
BSIT,2,Staff,"Medyo matagal sumagot sa inquiries, especially kapag urgent yung concern.",Negative,2026-08-18
BSIT,2,Facilities,"Maayos naman ang study area, pero limited ang available seats kapag busy. That's all.",Neutral,2026-08-18
BSCS,2,Faculty/Professors,"Maayos naman ang instructions ni Prof. Santos, although may pagkakataong kailangan pa naming magtanong for clarification. So far, okay.",Neutral,2026-08-18
BSIT,4,Payments,Mabilis at smooth ang payment process! Hindi na kami natagalan sa cashier. Salamat po!,Positive,2026-08-18
BSIS,2,Facilities,"Masikip ang ilang rooms, especially kapag full capacity ang class. Medyo frustrating.",Negative,2026-08-18
BSIT,1,Faculty/Professors,"Hindi laging clear ang instructions ni Prof. Santos, kaya nakakalito kapag gumagawa na kami ng activity.",Negative,2026-08-18
BSIS,1,Payments,Matagal ang payment verification at kailangan pang mag-follow up.,Negative,2026-08-18
BSIS,2,Payments,"Clear naman ang amount na kailangan bayaran, although may times na kailangan magtanong.",Neutral,2026-08-18
BSIS,2,Faculty/Professors,"Naiintindihan ko naman ang lectures ni Ma'am Reyes, pero may ilang topics na mas okay sana kung may examples.",Neutral,2026-08-18
BSCS,1,Staff,"Clear magbigay ng instructions ang staff, kaya less hassle para sa students. Thank you!",Positive,2026-08-18
BSCS,4,Staff,Mabilis mag-assist ang staff kapag may kailangan kaming documents.,Positive,2026-08-18
BSIT,1,Facilities,Malinis ang restrooms and regularly maintained yung area.,Positive,2026-08-18
BSIS,2,Facilities,"Maayos ang chairs, tables, and lighting kaya comfortable mag-aral. Keep it up!",Positive,2026-08-18
BSEMC,4,Faculty/Professors,"Minsan sobrang bilis ng discussion ni Prof. Cruz, kaya nahihirapan kaming sumabay. Sana ma-improve soon!",Negative,2026-08-18
BSCS,2,Payments,Matagal ang payment verification at kailangan pang mag-follow up. Please address this.,Negative,2026-08-18
BSIT,3,Staff,"Maayos naman ang proseso kapag nakausap na ang staff, pero may waiting time. So far, okay.",Neutral,2026-08-18
BSEMC,1,Facilities,"Generally clean ang area, although may times na kailangan ng additional cleaning.",Neutral,2026-08-18
BSIT,3,Payments,Nakapagbayad naman ako without major problems; sakto lang ang process.,Neutral,2026-08-18
BSCS,4,Faculty/Professors,"Maayos naman ang instructions ni Sir Adrian, although may pagkakataong kailangan pa naming magtanong for clarification.",Neutral,2026-08-18
BSEMC,2,Faculty/Professors,"Super helpful ni Prof. Cruz! Hindi lang basta nagtuturo, nagbibigay pa ng useful examples.",Positive,2026-08-18
BSEMC,2,Facilities,Well-maintained ang facilities and mabilis ma-report kapag may minor issue.,Positive,2026-08-18
BSIT,2,Facilities,"Functional naman ang computer lab, pero may ilang units na mabagal. That's all.",Neutral,2026-08-18
BSIS,1,Payments,Matagal ang payment verification at kailangan pang mag-follow up.,Negative,2026-08-18
BSCS,3,Staff,"Minsan hindi clear ang instructions ng staff, kaya pabalik-balik kami. Sana ma-improve soon!",Negative,2026-08-18
BSIS,4,Faculty/Professors,"Maayos naman ang instructions ni Prof. Santos, although may pagkakataong kailangan pa naming magtanong for clarification. So far, okay.",Neutral,2026-08-18
BSIT,3,Faculty/Professors,Medyo mahirap sundan ang lectures ni Prof. Cruz; kailangan pa naming maghanap ng ibang explanation.,Negative,2026-08-18
BSIS,2,Facilities,"Maraming computers sa lab ang mabagal or hindi gumagana, kaya nahihirapan kami.",Negative,2026-08-18
BSIT,1,Payments,Mabilis at smooth ang payment process! Hindi na kami natagalan sa cashier. Keep it up!,Positive,2026-08-18
BSIS,2,Payments,"Sobrang haba ng pila sa payment, lalo na kapag deadline!",Negative,2026-08-18
BSIT,1,Faculty/Professors,"Naiintindihan ko naman ang lectures ni Ma'am Reyes, pero may ilang topics na mas okay sana kung may examples. Overall okay.",Neutral,2026-08-18
BSCS,2,Faculty/Professors,"Maayos at malinaw mag-explain si Ma'am Reyes, and patient siya kapag may hindi kami gets.",Positive,2026-08-18
BSIS,3,Staff,"Maayos naman ang proseso kapag nakausap na ang staff, pero may waiting time.",Neutral,2026-08-18
BSIT,4,Staff,Maayos kausap ang staff and respectful sila kahit maraming students na nagtatanong.,Positive,2026-08-18
BSEMC,3,Payments,"Convenient yung payment options, kaya hindi hassle magbayad.",Positive,2026-08-18
BSIS,4,Facilities,"Walang major problem sa room, pero may ilang small repairs na kailangan.",Neutral,2026-08-18
BSIT,1,Faculty/Professors,Medyo boring ang ilang classes ni Ma'am Reyes dahil puro lecture at kaunti ang interaction. Sana ma-improve soon!,Negative,2026-08-18
BSCS,2,Faculty/Professors,"Naiintindihan ko naman ang lectures ni Ma'am Reyes, pero may ilang topics na mas okay sana kung may examples.",Neutral,2026-08-18
BSIS,3,Payments,Mabagal ang processing kapag maraming nagbabayad. Sana mas mabilis! Sana ma-improve soon!,Negative,2026-08-18
BSIS,2,Faculty/Professors,"Maayos naman magturo si Sir Mark, although minsan mabilis ang pacing ng lesson.",Neutral,2026-08-18
BSEMC,2,Facilities,Malinis ang restrooms and regularly maintained yung area.,Positive,2026-08-18
BSIS,1,Staff,Maayos kausap ang staff and respectful sila kahit maraming students na nagtatanong.,Positive,2026-08-18
BSEMC,4,Staff,Maayos kausap ang staff and respectful sila kahit maraming students na nagtatanong.,Positive,2026-08-18
BSIT,2,Payments,Mabagal ang processing kapag maraming nagbabayad. Sana mas mabilis!,Negative,2026-08-18
BSIT,3,Facilities,"Good ang ventilation sa room, kaya hindi masyadong uncomfortable during class.",Positive,2026-08-18
BSCS,3,Staff,Mabilis mag-assist ang staff kapag may kailangan kaming documents.,Positive,2026-08-18
BSIT,3,Facilities,"Walang major problem sa room, pero may ilang small repairs na kailangan.",Neutral,2026-08-18
BSCS,1,Facilities,"Walang major problem sa room, pero may ilang small repairs na kailangan.",Neutral,2026-08-18
BSIS,3,Payments,Limited ang payment options kaya medyo hassle para sa students. Sana maayos agad!,Negative,2026-08-18
BSCS,4,Staff,Patient yung staff kahit mahaba ang pila. Salamat sa assistance! Thank you!,Positive,2026-08-18
BSIT,2,Faculty/Professors,"Maayos at malinaw mag-explain si Prof. Santos, and patient siya kapag may hindi kami gets.",Positive,2026-08-18
BSCS,2,Staff,"Medyo matagal sumagot sa inquiries, especially kapag urgent yung concern.",Negative,2026-08-18
BSEMC,2,Staff,"Maayos naman kausap ang staff, although minsan busy sila kaya delayed ang response.",Neutral,2026-08-18
BSCS,4,Staff,Okay lang naman ang staff service; may times lang na kailangan maghintay bago ma-assist.,Neutral,2026-08-18
BSIS,4,Staff,Very accommodating yung staff! Mabilis silang sumagot kapag may concern kami.,Positive,2026-08-18
BSEMC,3,Staff,Sakto lang ang service; depende rin siguro kung gaano karami ang students.,Neutral,2026-08-18
BSIS,3,Staff,"Maayos naman ang proseso kapag nakausap na ang staff, pero may waiting time.",Neutral,2026-08-18
BSEMC,4,Payments,Maayos ang cashier service; mabilis mag-process at polite ang staff.,Positive,2026-08-18
BSCS,4,Staff,Friendly and professional yung staff; hindi awkward magtanong kahit paulit-ulit.,Positive,2026-08-18
BSIS,1,Staff,"Nakuha ko naman yung kailangan kong assistance, pero hindi agad-agad.",Neutral,2026-08-18
BSCS,1,Faculty/Professors,Medyo boring ang ilang classes ni Sir Mark dahil puro lecture at kaunti ang interaction.,Negative,2026-08-18
BSIT,2,Staff,Friendly and professional yung staff; hindi awkward magtanong kahit paulit-ulit. :),Positive,2026-08-18
BSEMC,2,Staff,"Okay naman ang communication, although minsan kailangan kong ulitin yung concern.",Neutral,2026-08-18
BSCS,4,Staff,Mahaba ang waiting time and kulang minsan ang information na binibigay.,Negative,2026-08-18
BSCS,4,Faculty/Professors,"Parang kulang sa examples ang discussion ni Prof. Cruz, especially kapag complicated yung topic.",Negative,2026-08-18
BSEMC,2,Faculty/Professors,"Maayos naman magturo si Prof. Santos, although minsan mabilis ang pacing ng lesson. That's all.",Neutral,2026-08-18
BSCS,3,Payments,Matagal ang payment verification at kailangan pang mag-follow up.,Negative,2026-08-18
BSEMC,3,Payments,Limited ang payment options kaya medyo hassle para sa students.,Negative,2026-08-18
BSIT,3,Faculty/Professors,"Generally fine naman ang teaching style ni Sir Mark, pero depende sa topic kung gaano kadali sundan.",Neutral,2026-08-18
BSIS,1,Facilities,"Generally clean ang area, although may times na kailangan ng additional cleaning.",Neutral,2026-08-18
BSCS,2,Staff,Sakto lang ang service; depende rin siguro kung gaano karami ang students.,Neutral,2026-08-18
BSCS,3,Payments,"Okay lang ang process, pero mas convenient sana kung mas maraming payment options. Overall okay.",Neutral,2026-08-18
BSIS,4,Staff,"Okay naman ang communication, although minsan kailangan kong ulitin yung concern.",Neutral,2026-08-18
BSEMC,2,Facilities,May mga sirang equipment na matagal bago ma-repair.,Negative,2026-08-18
BSCS,4,Facilities,Helpful yung Wi-Fi sa campus; mas madali gumawa ng schoolwork online.,Positive,2026-08-18
BSEMC,1,Payments,"Maayos naman ang instructions sa payment, pero may ilang details na kailangan kong i-confirm.",Neutral,2026-08-18
BSEMC,4,Staff,Hindi consistent ang assistance; may staff na helpful pero may times na parang minamadali kami. Sana maayos agad!,Negative,2026-08-18
BSIS,1,Payments,Nakapagbayad naman ako without major problems; sakto lang ang process.,Neutral,2026-08-18
BSCS,3,Facilities,"Usable naman ang Wi-Fi, although may occasional connection issues.",Neutral,2026-08-18
BSEMC,2,Faculty/Professors,"Masyadong maraming requirements sabay-sabay, at hindi laging clear ang priorities ni Sir Mark.",Negative,2026-08-18
BSIS,1,Faculty/Professors,"Parang kulang sa examples ang discussion ni Sir Mark, especially kapag complicated yung topic.",Negative,2026-08-18
BSCS,1,Payments,"Minsan hindi clear kung magkano talaga ang kailangan bayaran, kaya nakakalito.",Negative,2026-08-18
BSEMC,3,Faculty/Professors,Okay naman ang discussion ni Prof. Santos; may parts lang na kailangan kong balikan pagkatapos ng class.,Neutral,2026-08-18
BSCS,4,Faculty/Professors,"Ang galing ni Prof. Santos mag-discuss; kahit mahirap yung topic, mas naiintindihan namin.",Positive,2026-08-18
BSIS,3,Faculty/Professors,"Parang kulang sa examples ang discussion ni Sir Mark, especially kapag complicated yung topic.",Negative,2026-08-18
BSEMC,2,Faculty/Professors,"Maayos at malinaw mag-explain si Sir Adrian, and patient siya kapag may hindi kami gets.",Positive,2026-08-18
BSIS,4,Facilities,Kulang ang chairs and tables kapag maraming students!,Negative,2026-08-18
BSIT,1,Faculty/Professors,"Maayos at malinaw mag-explain si Sir Adrian, and patient siya kapag may hindi kami gets.",Positive,2026-08-18
BSIT,4,Facilities,"Maraming computers sa lab ang mabagal or hindi gumagana, kaya nahihirapan kami. Sana ma-improve soon!",Negative,2026-08-18
BSEMC,3,Staff,"Minsan hindi clear ang instructions ng staff, kaya pabalik-balik kami.",Negative,2026-08-18
BSCS,4,Staff,"Okay naman ang communication, although minsan kailangan kong ulitin yung concern.",Neutral,2026-08-18
BSIT,1,Faculty/Professors,"Maayos naman ang instructions ni Prof. Santos, although may pagkakataong kailangan pa naming magtanong for clarification.",Neutral,2026-08-18
BSIS,1,Faculty/Professors,"Minsan sobrang bilis ng discussion ni Prof. Santos, kaya nahihirapan kaming sumabay.",Negative,2026-08-18
BSIS,2,Staff,Hindi consistent ang assistance; may staff na helpful pero may times na parang minamadali kami.,Negative,2026-08-18
BSIS,2,Faculty/Professors,"Maayos naman magturo si Prof. Cruz, although minsan mabilis ang pacing ng lesson.",Neutral,2026-08-18
BSIS,1,Facilities,"Good ang ventilation sa room, kaya hindi masyadong uncomfortable during class.",Positive,2026-08-18
BSIS,4,Facilities,Hindi consistent ang cleanliness ng restrooms; sana mas madalas ang maintenance. Sana ma-improve soon!,Negative,2026-08-18
BSIT,4,Staff,Generally okay ang staff. May ilang requests lang na kailangan ng follow-up.,Neutral,2026-08-18
BSEMC,1,Staff,Okay lang naman ang staff service; may times lang na kailangan maghintay bago ma-assist.,Neutral,2026-08-18
BSEMC,2,Faculty/Professors,Regular naman ang feedback ni Ma'am Reyes; minsan lang hindi agad clear sa akin ang ibang comments. Overall okay.,Neutral,2026-08-18
BSIT,2,Faculty/Professors,"Ang galing ni Sir Mark mag-discuss; kahit mahirap yung topic, mas naiintindihan namin. Keep it up!",Positive,2026-08-18
BSIT,2,Facilities,"Maganda ang study areas—malinis, tahimik, and convenient! Salamat po!",Positive,2026-08-18
BSCS,4,Payments,Matagal ang payment verification at kailangan pang mag-follow up.,Negative,2026-08-18
BSCS,1,Payments,Mabagal ang processing kapag maraming nagbabayad. Sana mas mabilis!,Negative,2026-08-18
BSIS,4,Payments,Matagal ang payment verification at kailangan pang mag-follow up. Sana maayos agad!,Negative,2026-08-18
BSIT,2,Facilities,"Maraming computers sa lab ang mabagal or hindi gumagana, kaya nahihirapan kami.",Negative,2026-08-18
BSCS,3,Staff,Maayos kausap ang staff and respectful sila kahit maraming students na nagtatanong.,Positive,2026-08-18
BSIS,3,Payments,Mabilis at smooth ang payment process! Hindi na kami natagalan sa cashier. :),Positive,2026-08-18
BSIS,1,Facilities,Mahina ang Wi-Fi at madalas mawalan ng connection during online activities.,Negative,2026-08-18
BSIS,1,Staff,"Maayos naman kausap ang staff, although minsan busy sila kaya delayed ang response. Overall okay.",Neutral,2026-08-18
BSEMC,2,Staff,Sana mas organized ang queue kasi ang tagal naming naghihintay! Medyo frustrating.,Negative,2026-08-18
BSEMC,1,Payments,"Smooth naman ang payment once my turn came, pero medyo mahaba ang pila.",Neutral,2026-08-18
BSCS,3,Payments,Organized ang payment process kahit maraming students.,Positive,2026-08-18
BSEMC,4,Payments,"Sobrang haba ng pila sa payment, lalo na kapag deadline!",Negative,2026-08-18
BSIS,4,Payments,Mabilis ma-verify ang payment at nagbibigay sila ng receipt agad. Nice! Keep it up!,Positive,2026-08-18
BSCS,4,Payments,Clear ang payment instructions and madaling sundan yung steps.,Positive,2026-08-18
BSIS,2,Facilities,Hindi consistent ang cleanliness ng restrooms; sana mas madalas ang maintenance.,Negative,2026-08-18
BSIS,3,Facilities,Minsan sobrang init sa classroom dahil mahina ang aircon or ventilation.,Negative,2026-08-18
BSIT,2,Staff,"Medyo matagal sumagot sa inquiries, especially kapag urgent yung concern.",Negative,2026-08-18
BSIT,1,Payments,"Generally okay ang cashier service, pero depende sa dami ng tao ang waiting time.",Neutral,2026-08-18
BSEMC,2,Faculty/Professors,Medyo boring ang ilang classes ni Sir Mark dahil puro lecture at kaunti ang interaction.,Negative,2026-08-18
BSCS,3,Staff,"Okay naman ang communication, although minsan kailangan kong ulitin yung concern.",Neutral,2026-08-18
BSCS,2,Payments,"Hindi consistent ang information tungkol sa fees, kaya naguguluhan kami.",Negative,2026-08-18
BSIT,3,Faculty/Professors,"Super helpful ni Prof. Santos! Hindi lang basta nagtuturo, nagbibigay pa ng useful examples.",Positive,2026-08-18
BSIT,1,Facilities,"Functional naman ang computer lab, pero may ilang units na mabagal.",Neutral,2026-08-18
BSEMC,2,Faculty/Professors,Regular naman ang feedback ni Sir Mark; minsan lang hindi agad clear sa akin ang ibang comments.,Neutral,2026-08-18
BSCS,1,Facilities,Well-maintained ang facilities and mabilis ma-report kapag may minor issue. :),Positive,2026-08-18
BSIT,1,Faculty/Professors,"Generally fine naman ang teaching style ni Prof. Santos, pero depende sa topic kung gaano kadali sundan. That's all.",Neutral,2026-08-18
BSIS,4,Payments,Walang major issue sa payment; may minor delay lang sa verification.,Neutral,2026-08-18
BSIS,4,Facilities,"Walang major problem sa room, pero may ilang small repairs na kailangan.",Neutral,2026-08-18
BSIT,3,Faculty/Professors,Medyo mahirap sundan ang lectures ni Sir Mark; kailangan pa naming maghanap ng ibang explanation.,Negative,2026-08-18
BSEMC,3,Facilities,"Maayos ang chairs, tables, and lighting kaya comfortable mag-aral.",Positive,2026-08-18
BSIT,1,Staff,"Okay naman ang communication, although minsan kailangan kong ulitin yung concern.",Neutral,2026-08-18
BSIS,2,Staff,"Medyo matagal sumagot sa inquiries, especially kapag urgent yung concern.",Negative,2026-08-18
BSEMC,3,Staff,Nakakalito yung process kasi iba-iba ang instructions na naririnig namin.,Negative,2026-08-18
BSIS,4,Staff,Generally okay ang staff. May ilang requests lang na kailangan ng follow-up.,Neutral,2026-08-18
BSIT,1,Faculty/Professors,"Ang galing ni Prof. Santos mag-discuss; kahit mahirap yung topic, mas naiintindihan namin. Keep it up!",Positive,2026-08-18
BSIS,2,Payments,Helpful yung cashier kapag may questions about fees and balances.,Positive,2026-08-18
BSCS,1,Staff,"Maayos naman ang proseso kapag nakausap na ang staff, pero may waiting time. That's all.",Neutral,2026-08-18
BSEMC,1,Staff,Friendly and professional yung staff; hindi awkward magtanong kahit paulit-ulit. Salamat po!,Positive,2026-08-18
BSCS,4,Payments,Organized ang payment process kahit maraming students.,Positive,2026-08-18
BSCS,4,Faculty/Professors,"Maayos at malinaw mag-explain si Sir Adrian, and patient siya kapag may hindi kami gets. :)",Positive,2026-08-18
BSEMC,4,Faculty/Professors,"Super helpful ni Sir Adrian! Hindi lang basta nagtuturo, nagbibigay pa ng useful examples.",Positive,2026-08-18
BSIS,3,Payments,Limited ang payment options kaya medyo hassle para sa students.,Negative,2026-08-18
BSIS,2,Facilities,"Walang major problem sa room, pero may ilang small repairs na kailangan.",Neutral,2026-08-18
BSCS,3,Payments,Helpful yung cashier kapag may questions about fees and balances.,Positive,2026-08-18
BSEMC,1,Facilities,Well-maintained ang facilities and mabilis ma-report kapag may minor issue.,Positive,2026-08-18
BSCS,4,Facilities,"Maayos ang chairs, tables, and lighting kaya comfortable mag-aral. Super helpful!",Positive,2026-08-18
BSIS,2,Payments,Mabagal ang processing kapag maraming nagbabayad. Sana mas mabilis!,Negative,2026-08-18
BSIT,1,Facilities,Okay na okay ang computer laboratory; functional ang karamihan ng units.,Positive,2026-08-18
BSEMC,4,Faculty/Professors,Okay naman ang discussion ni Ma'am Reyes; may parts lang na kailangan kong balikan pagkatapos ng class.,Neutral,2026-08-18
BSCS,1,Facilities,Malinis ang restrooms and regularly maintained yung area.,Positive,2026-08-18
BSIS,2,Payments,"Generally okay ang cashier service, pero depende sa dami ng tao ang waiting time.",Neutral,2026-08-18
BSCS,4,Staff,Mahaba ang waiting time and kulang minsan ang information na binibigay.,Negative,2026-08-18
BSIT,3,Facilities,Hindi consistent ang cleanliness ng restrooms; sana mas madalas ang maintenance.,Negative,2026-08-18
BSEMC,2,Payments,"Convenient yung payment options, kaya hindi hassle magbayad.",Positive,2026-08-18
BSIS,3,Faculty/Professors,"Parang kulang sa examples ang discussion ni Sir Adrian, especially kapag complicated yung topic.",Negative,2026-08-18
BSEMC,2,Payments,"Okay lang naman ang payment process, although may waiting time kapag maraming students.",Neutral,2026-08-18
BSIS,1,Faculty/Professors,"Masyadong maraming requirements sabay-sabay, at hindi laging clear ang priorities ni Sir Adrian.",Negative,2026-08-18
BSCS,2,Staff,"Okay naman ang communication, although minsan kailangan kong ulitin yung concern.",Neutral,2026-08-18
BSIT,2,Staff,Okay naman ang staff service; may times lang na kailangan maghintay bago ma-assist. Overall okay.,Neutral,2026-08-18
BSIT,2,Facilities,Malinis at maayos ang classrooms! Comfortable gamitin kahit long class.,Positive,2026-08-18
BSCS,2,Facilities,"Okay naman ang ventilation, pero minsan medyo mainit kapag maraming students.",Neutral,2026-08-18
BSCS,4,Faculty/Professors,"Sobrang clear ng instructions ni Prof. Santos, kaya mas madaling sundan yung activities. :)",Positive,2026-08-18
BSEMC,2,Facilities,"Good ang ventilation sa room, kaya hindi masyadong uncomfortable during class. Keep it up!",Positive,2026-08-18
BSIT,2,Staff,"Nakuha ko naman yung kailangan kong assistance, pero hindi agad-agad.",Neutral,2026-08-18
BSIS,3,Staff,"Maayos naman kausap ang staff, although minsan busy sila kaya delayed ang response.",Neutral,2026-08-18
BSEMC,2,Facilities,"Okay naman ang classroom facilities, although may ilang chairs na need ng maintenance.",Neutral,2026-08-18
BSCS,3,Staff,"Maayos naman ang proseso kapag nakausap na ang staff, pero may waiting time. So far, okay.",Neutral,2026-08-18
BSEMC,4,Facilities,"Okay naman ang classroom facilities, although may ilang chairs na need ng maintenance.",Neutral,2026-08-18
BSIS,3,Faculty/Professors,"Minsan sobrang bilis ng discussion ni Sir Adrian, kaya nahihirapan kaming sumabay.",Negative,2026-08-18
BSCS,2,Staff,Maayos ang service nila and usually mabilis ang response sa inquiries.,Positive,2026-08-18
BSIT,2,Payments,"Minsan hindi clear kung magkano talaga ang kailangan bayaran, kaya nakakalito.",Negative,2026-08-18
BSEMC,1,Payments,Helpful yung cashier kapag may questions about fees and balances. :),Positive,2026-08-18
BSIS,1,Facilities,Helpful yung Wi-Fi sa campus; mas madali gumawa ng schoolwork online. Super helpful!,Positive,2026-08-18
BSCS,4,Payments,Organized ang payment process kahit maraming students.,Positive,2026-08-18
BSIT,2,Payments,Nakapagbayad naman ako without major problems; sakto lang ang process.,Neutral,2026-08-18
BSIT,1,Faculty/Professors,"Madalas late dumating ang feedback ni Prof. Santos, kaya nahihirapan kaming malaman kung tama ang ginagawa namin.",Negative,2026-08-18
BSIT,2,Faculty/Professors,"Parang kulang sa examples ang discussion ni Ma'am Reyes, especially kapag complicated yung topic.",Negative,2026-08-18
BSEMC,3,Staff,"Walang major issue sa staff service, pero may room pa para mas mabilis ang assistance. Overall okay.",Neutral,2026-08-18
BSIT,2,Faculty/Professors,Ang engaging ng klase ni Ma'am Reyes—hindi boring kahit mahaba ang discussion. Keep it up!,Positive,2026-08-18
BSIT,4,Facilities,"Kulang ang available study spaces, kaya mahirap humanap ng place to work.",Negative,2026-08-18
BSIT,2,Facilities,"Maayos ang chairs, tables, and lighting kaya comfortable mag-aral.",Positive,2026-08-18
BSEMC,1,Facilities,"Okay naman ang classroom facilities, although may ilang chairs na need ng maintenance.",Neutral,2026-08-18
BSIS,2,Payments,Mabagal ang processing kapag maraming nagbabayad. Sana mas mabilis!,Negative,2026-08-18
BSIT,2,Faculty/Professors,"Okay ang class ni Prof. Cruz. May activities na straightforward, habang yung iba kailangan ng extra time.",Neutral,2026-08-18
BSEMC,3,Payments,"Clear naman ang amount na kailangan bayaran, although may times na kailangan magtanong.",Neutral,2026-08-18
BSCS,2,Staff,Sobrang helpful ng staff sa pag-process ng requests—thank you po! Salamat po!,Positive,2026-08-18
BSIS,3,Faculty/Professors,Okay naman ang discussion ni Prof. Cruz; may parts lang na kailangan kong balikan pagkatapos ng class.,Neutral,2026-08-18
BSCS,3,Faculty/Professors,"Maayos naman magturo si Prof. Cruz, although minsan mabilis ang pacing ng lesson.",Neutral,2026-08-18
BSEMC,1,Faculty/Professors,"Regular naman ang feedback ni Sir Mark; minsan lang hindi agad clear sa akin ang ibang comments. So far, okay.",Neutral,2026-08-18
BSEMC,2,Facilities,"Functional naman ang computer lab, pero may ilang units na mabagal.",Neutral,2026-08-18
BSCS,3,Payments,Maayos ang cashier service; mabilis mag-process at polite ang staff.,Positive,2026-08-18
BSIT,2,Staff,Sakto lang ang service; depende rin siguro kung gaano karami ang students. Overall okay.,Neutral,2026-08-18
BSEMC,4,Staff,"Nakuha ko naman yung kailangan kong assistance, pero hindi agad-agad.",Neutral,2026-08-18
BSIS,4,Payments,Mabilis at smooth ang payment process! Hindi na kami natagalan sa cashier. Keep it up!,Positive,2026-08-18
BSIT,4,Payments,Organized ang payment process kahit maraming students.,Positive,2026-08-18
BSIT,3,Faculty/Professors,"Consistent magbigay ng feedback si Prof. Santos, kaya alam namin kung saan pa kami dapat mag-improve. :)",Positive,2026-08-18
BSEMC,4,Faculty/Professors,Medyo boring ang ilang classes ni Sir Mark dahil puro lecture at kaunti ang interaction.,Negative,2026-08-18
BSEMC,2,Staff,Matagal bago kami ma-assist kahit hindi naman ganun karami ang tao. Sana maayos agad!,Negative,2026-08-18
BSCS,4,Payments,"Smooth naman ang payment once my turn came, pero medyo mahaba ang pila.",Neutral,2026-08-18
BSIT,2,Faculty/Professors,"Maayos at malinaw mag-explain si Prof. Santos, and patient siya kapag may hindi kami gets.",Positive,2026-08-18
BSIS,3,Faculty/Professors,"Hindi masyadong approachable si Prof. Santos kapag may questions, kaya minsan nagdadalawang-isip kaming magtanong.",Negative,2026-08-18
BSIS,4,Payments,Walang major issue sa payment; may minor delay lang sa verification.,Neutral,2026-08-18
BSIS,4,Payments,"Clear naman ang amount na kailangan bayaran, although may times na kailangan magtanong.",Neutral,2026-08-18
BSIS,1,Payments,Mabilis ma-verify ang payment at nagbibigay sila ng receipt agad. Nice!,Positive,2026-08-18
BSIS,4,Faculty/Professors,"Very approachable si Ma'am Reyes, kaya comfortable kaming magtanong kahit basic yung question.",Positive,2026-08-18
BSIS,2,Staff,Very accommodating yung staff! Mabilis silang sumagot kapag may concern kami.,Positive,2026-08-18
BSIT,4,Faculty/Professors,"Minsan sobrang bilis ng discussion ni Sir Adrian, kaya nahihirapan kaming sumabay.",Negative,2026-08-18
BSCS,1,Faculty/Professors,"Minsan sobrang bilis ng discussion ni Prof. Santos, kaya nahihirapan kaming sumabay.",Negative,2026-08-18
BSIT,2,Faculty/Professors,"Generally fine naman ang teaching style ni Prof. Cruz, pero depende sa topic kung gaano kadali sundan.",Neutral,2026-08-18
