Category,Sentiment,Comment,Facilities_Bathrooms,Facilities_Cafeteria,Facilities_Classrooms,Facilities_Cleanliness,Facilities_Computers,Facilities_Furniture,Facilities_Monitors,Facilities_Spaces,Payments_Accessibility,Payments_Accounting,Payments_Courteous,Payments_DigitalTrust,Payments_InfoClarity,Payments_Processing,Payments_Queues,Payments_Security,Professor_Approachability,Professor_Clarity,Professor_ClassroomMgmt,Professor_Fairness,Professor_Feedback,Professor_Mastery,Professor_Punctuality,Professor_TeachingQuality,Professor_TeachingStyle,Staff_AdminComm,Staff_Canteen,Staff_Cashier,Staff_Maintenance,Staff_OfficeStaff,Staff_Registrar,Staff_Safety,Staff_Substitute,Rating
Professors,Neutral,"pwede na si facilitator ngayong sem 😐, not bad not great.",,,,,,,,,,,,,,,,,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,3
Facilities,Neutral,hallway okay lang,2.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Professors,Negative,mabilis masyado magturo si sir,,,,,,,,,,,,,,,,,4.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,,2
Payments,Positive,no problem with payments - for real.,,,,,,,,,3.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,4
Payments,Neutral,"It's fine, nothing more to say. 😅, could be better.",,,,,,,,,2.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,,,,,,,,,,,,,,,,,,3
Facilities,Negative,amoy hindi maganda hallway ngayong sem 🙂,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Professors,Negative,may paborito sa klase si prof lately,,,,,,,,,,,,,,,,,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,,,,,,,,,2
Professors,Positive,Ma'am explains clearly this week.,,,,,,,,,,,,,,,,,5.0,4.0,4.0,5.0,5.0,3.0,2.0,5.0,5.0,,,,,,,,,4
Payments,Negative,"Honestly, the online payment system was a complete hassle this sem.",,,,,,,,,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,2
Staff,Positive,"Honestly, staff was quick to respond lately. 🙂",,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,4.0,5.0,2.0,3.0,5.0,3.0,4
Professors,Positive,"one of the best profs I've had, overall.",,,,,,,,,,,,,,,,,3.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,,,,,,,,,4
Professors,Positive,Sir explains clearly ngayong sem. 😭,,,,,,,,,,,,,,,,,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,,,,,,,,,4
Facilities,Neutral,facilities are ok. 😐 — nothing special.,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Facilities,Neutral,okay lang yung classroom today. sobrang siksikan yung lab this week,2.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Staff,Neutral,"So far, the secretary was okay, nothing special ngayong sem.",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,2
Facilities,Positive,"Sa ngayon, the clinic was comfortable lately.",5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,5
Staff,Negative,"nakakainsulto yung pagsagot niya. 🙁, tbh.",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2
Professors,Positive,yung instructor considerate 😅,,,,,,,,,,,,,,,,,4.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,,,,,,,,,4
Professors,Negative,Sana mas malinaw magturo. 😭 - overall.,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,1
Facilities,Negative,mabagal ang internet computers 🙁 - ang hirap.,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Facilities,Positive,"malinis naman ang campus. 😊, honestly.",4.0,5.0,3.0,4.0,5.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Staff,Negative,Sana mas mabilis next time — for real.,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1
Professors,Negative,si sir sobrang taray,,,,,,,,,,,,,,,,,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,,,,,,,,,2
Staff,Positive,Mabait naman sila. 🙂 — consistently.,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4
Payments,Neutral,"The cashier's office could be clearer this sem, medyo lang.",,,,,,,,,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,4
Facilities,Neutral,"Nothing special about the room. Plus, so far, the classroom is too small. 🙂",1.0,2.0,3.0,5.0,4.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Staff,Neutral,"Staff was there, did their job — sakto lang.",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3
Payments,Negative,"payment sira ang portal 🙂 Plus, smooth transaction today. 😅",,,,,,,,,2.0,1.0,5.0,5.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,2
Professors,Positive,No complaints about the professor. 😊 — tbh.,,,,,,,,,,,,,,,,,5.0,5.0,2.0,5.0,4.0,4.0,3.0,4.0,5.0,,,,,,,,,4
Staff,Neutral,"No comment, okay naman - tbh.",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3
Facilities,Neutral,"The chairs could be better ngayong sem. Plus, ang dumi yung chairs",3.0,5.0,4.0,4.0,4.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Facilities,Negative,"Wala nang natirang gamit sa lab. Also, sakto lang yung classroom 😅",1.0,1.0,3.0,1.0,1.0,1.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Staff,Neutral,Sana mas malinaw yung announcements. 😐,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,3
Staff,Neutral,Wala naman akong issue. 🙂 yung registrar medyo mataray this sem 😭,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3
Staff,Negative,ang tigas ng mukha cashier this sem 😭 Grabe kadali magalit.,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,2.0,3.0,1.0,4.0,2.0,5.0,3
Staff,Negative,parang laging naiinis yung secretary,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2
Facilities,Neutral,Nothing special about the room - nothing special.,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Staff,Neutral,"no comment, okay naman — not bad not great.",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,3
Payments,Negative,payment confirmation took time - overall.,,,,,,,,,2.0,1.0,3.0,1.0,2.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,2
Professors,Negative,sobrang taray propesor lately,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,,,,,,,,,2
Professors,Positive,Good teaching style - no complaints here.,,,,,,,,,,,,,,,,,3.0,5.0,1.0,5.0,5.0,4.0,4.0,5.0,4.0,,,,,,,,,4
Payments,Negative,"Grabe katagal maproseso. Plus, yung breakdown confusing yung breakdown today 😭",,,,,,,,,2.0,5.0,5.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,2
Payments,Neutral,Nothing to add about payments — sakto lang.,,,,,,,,,3.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,3
Professors,Positive,"Good teaching style. 😅 Also, may paborito sa klase si prof this sem 😅",,,,,,,,,,,,,,,,,4.0,4.0,5.0,4.0,3.0,2.0,2.0,3.0,5.0,,,,,,,,,4
Professors,Negative,boring ang klase adviser today 😅,,,,,,,,,,,,,,,,,1.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,,,,,,,,,2
Payments,Neutral,"So far, the refund process was okay, nothing special. 😭",,,,,,,,,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,3
Professors,Negative,"Sobrang taray ng dating niya. Also, hirap sundan si sir today",,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,,,,,,,,,2
Payments,Positive,process ng bayad walang issue ngayong sem,,,,,,,,,2.0,4.0,4.0,2.0,5.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,4
Payments,Neutral,"It's fine, nothing more to say — not bad not great.",,,,,,,,,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,3
Payments,Negative,fees ang haba ng pila 😭,,,,,,,,,3.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,,,,,,,,,,,,,,,,,,2
Staff,Negative,Sana mas mabilis next time — sayang.,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0,2
Facilities,Neutral,"Sana dagdagan yung outlets. On the other hand, the projector is decent overall today. 😭",5.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Payments,Neutral,"yung payment medyo mahal for students this sem. Plus, it's fine, nothing more to say. 🙂",,,,,,,,,2.0,1.0,5.0,2.0,5.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,3
Facilities,Neutral,Sana dagdagan yung outlets. 😭 - sakto lang.,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Staff,Neutral,okay lang yung staff. Really appreciate the staff here.,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3
Facilities,Negative,sobrang lamig naman yung gym this sem 🙂 Sobrang kadiri ng comfort room.,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Facilities,Negative,The aircon was a safety hazard lately.,1.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Payments,Positive,Good experience overall. fees mabilis magprocess lately,,,,,,,,,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,,,,,,,,,,,,,,,,,,5
Professors,Neutral,The lecturer is decent enough ngayong sem — sakto lang.,,,,,,,,,,,,,,,,,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,,,,,,,,,3
Staff,Negative,"Staff was cold and unfriendly this week. Also, kulang minsan yung staff",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,2
Staff,Negative,cashier ang tigas ng mukha this sem 😅,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2
Staff,Positive,"Really appreciate the staff here, sa totoo lang.",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,3.0,4.0,3.0,5.0,3.0,5.0,4
Staff,Neutral,"No comment, ok naman — medyo lang.",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3
Facilities,Neutral,Nothing special about the room - sakto lang.,3.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Facilities,Negative,Grabe init sa room. 😭,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Staff,Neutral,"Nothing major to report. 😅 Plus, wala naman akong issue.",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0,3
Payments,Neutral,The refund process is manageable for me lately — tbh.,,,,,,,,,4.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,3
Staff,Neutral,"Cashier did the job, nothing more today.",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,3
Professors,Positive,Very good professor. 😊 - overall.,,,,,,,,,,,,,,,,,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,5
Staff,Negative,admin medyo pabigat this week,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2
Professors,Positive,madaling kausap si sir lately 😅,,,,,,,,,,,,,,,,,4.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,,,,,,,,,4
Payments,Positive,Good experience overall. 😊,,,,,,,,,3.0,4.0,3.0,5.0,5.0,4.0,5.0,3.0,,,,,,,,,,,,,,,,,,4
Staff,Negative,"yung staff kulang minsan this week. On the other hand, mabait naman sila.",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,2
Staff,Neutral,"Staff was okay, nothing special. Also, medyo so-so cashier ngayong sem",,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3
Professors,Neutral,"Teaches okay, nothing more. si facilitator okay lang magturo",,,,,,,,,,,,,,,,,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,,,,,,,,,3
Payments,Negative,Tuition is confusing this week.,,,,,,,,,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,2
Facilities,Neutral,Sana mas maraming computers. 😐 — tbh.,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Professors,Neutral,si facilitator okay lang magturo today,,,,,,,,,,,,,,,,,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,,,,,,,,,3
Staff,Neutral,"The security guard was okay, nothing special this sem.",,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3
Payments,Neutral,No issues so far. 😭 - sakto lang.,,,,,,,,,4.0,2.0,4.0,5.0,2.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,3
Facilities,Positive,maayos naman yung cafeteria today 😭,3.0,5.0,4.0,5.0,3.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Facilities,Positive,okay na okay yung classroom,5.0,5.0,5.0,2.0,5.0,4.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Payments,Negative,sana may installment option — sayang.,,,,,,,,,1.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,2
Facilities,Neutral,"Overall, the cafeteria is decent overall ngayong sem. 😭",3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Facilities,Neutral,yung gym walang extra ngayong sem,4.0,2.0,3.0,4.0,4.0,5.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Facilities,Neutral,"Facilities are okay, overall.",3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Payments,Positive,"Smooth transaction today. It's fine, nothing more to say.",,,,,,,,,4.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,4
Payments,Neutral,"Overall, the online payment system was fair enough lately.",,,,,,,,,3.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,3
Facilities,Positive,The gym worked fine today. 🙂 - in general; na medyo gets pero medyo better naman ngayon.,3.0,3.0,5.0,3.0,4.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Facilities,Negative,The classroom was too crowded today. 😅,1.0,1.0,2.0,1.0,4.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Staff,Positive,Mabait naman sila. 🙂,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4
Professors,Negative,"Sir gave unclear instructions this sem. 🙂 Plus, si prof nakakatakot lapitan 😭",,,,,,,,,,,,,,,,,2.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,,,,,,,,,2
Staff,Positive,really appreciate the staff here. 😭 - tbh.,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,4
Staff,Neutral,"Sa ngayon, staff was acceptable ngayong sem. 😭",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3
Professors,Negative,"May paborito  siya sa klase. 😅, talaga naman.",,,,,,,,,,,,,,,,,4.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,,,,,,,,,2
Facilities,Positive,The gym was comfortable. 🙂,4.0,4.0,5.0,2.0,3.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Staff,Positive,mabait naman yung secretary lately 😅,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4
Payments,Negative,"Sobrang abala ng buong proseso. 😭 On the other hand, mabilis magprocess yung payment this week",,,,,,,,,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,2
Facilities,Positive,"Comfortable talaga yung classroom. 😭, sa totoo lang.",4.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Professors,Neutral,"Good prof, no complaints. 😐 - medyo lang.",,,,,,,,,,,,,,,,,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,3
Professors,Neutral,yung instructor pwede na,,,,,,,,,,,,,,,,,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,3
Facilities,Positive,"Love the library! 🙂, tbh.",5.0,1.0,5.0,5.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Payments,Neutral,"Sana mas malinaw yung breakdown. On the other hand, the cashier's office could be clearer ngayong sem.",,,,,,,,,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,3
Facilities,Positive,"Comfortable naman yung classroom. Plus, okay na okay hallway lately 😅",5.0,4.0,1.0,3.0,3.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Facilities,Positive,"So far, the classroom is in good condition. 😅 The aircon was well maintained lately.",3.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Payments,Positive,smooth naman process ng bayad ngayong sem 😭,,,,,,,,,3.0,5.0,4.0,4.0,3.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,4
Professors,Negative,nakakatakot lapitan yung prof today,,,,,,,,,,,,,,,,,1.0,2.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,,,,,,,,,2
Professors,Neutral,"Wala namang problema sa prof. On the other hand, wala namang problema sa prof.",,,,,,,,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,,,,,,,,,3
Staff,Positive,admin ayos makausap this week,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,2.0,5.0,4.0,3.0,5.0,4.0,4
Professors,Positive,one of the best profs I've had. 😊 — consistently.,,,,,,,,,,,,,,,,,4.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,,,,,,,,,4
Payments,Neutral,The cashier's office could be clearer. 😅,,,,,,,,,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,2
Facilities,Positive,yung gym okay na okay 😭,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Payments,Positive,mabilis magprocess yung payment lately,,,,,,,,,5.0,5.0,4.0,4.0,3.0,3.0,5.0,1.0,,,,,,,,,,,,,,,,,,4
Professors,Neutral,"si facilitator medyo strict ngayong sem 😅 Also, okay lang magturo yung instructor today 😅",,,,,,,,,,,,,,,,,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,,,,,,,,,3
Facilities,Positive,"Honestly, the aircon was well maintained this sem.",3.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Payments,Negative,"Grabe katagal maproseso. 😅, in general.",,,,,,,,,3.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,2
Professors,Neutral,"good prof, no complaints — could be better.",,,,,,,,,,,,,,,,,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,,,,,,,,,3
Payments,Neutral,No issues so far — sa totoo lang.,,,,,,,,,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,3
Professors,Neutral,The facilitator is okay this sem. 🙂,,,,,,,,,,,,,,,,,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,3
Facilities,Neutral,"okay yung library hours. 😭, sakto lang.",2.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Professors,Negative,si ma'am may paborito sa klase this sem,,,,,,,,,,,,,,,,,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,2
Staff,Negative,Parang ayaw talaga tumulong. 😭 — ang hirap.,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,2
Professors,Negative,Sana mas malinaw magturo. 😭 - for real.,,,,,,,,,,,,,,,,,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,,2
Staff,Neutral,Admin staff was average overall ngayong sem. 🙂 Office staff made the process easy. 🙂,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3
Payments,Positive,"No problem with payments. 🙂, honestly.",,,,,,,,,4.0,5.0,4.0,5.0,5.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,,,4
Facilities,Positive,"Love the library! 🙂 Plus, malinis naman ang campus. 😅",4.0,3.0,4.0,5.0,5.0,3.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Staff,Positive,"they went above and beyond to help, no complaints here.",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,4
Professors,Neutral,Discussion was interesting. 😭 — pwede na.,,,,,,,,,,,,,,,,,5.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,,,,,,,,,3
Staff,Negative,"si guard mahirap lapitan 😭 On the other hand, sana mas malinaw yung announcements. 😅",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,2
Professors,Neutral,"Good prof, no complaints, that's my take.",,,,,,,,,,,,,,,,,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,,,,,,,,,3
Facilities,Positive,sulit talaga aircon ngayong sem,5.0,2.0,5.0,3.0,5.0,4.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Facilities,Negative,Kulang yung chairs. yung chairs sobrang crowded,2.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Staff,Positive,ayos makausap yung secretary today 🙂,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4
Staff,Negative,The security guard was grumpy the whole time.,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1
Payments,Positive,good experience overall - as expected.,,,,,,,,,2.0,5.0,5.0,1.0,2.0,3.0,3.0,5.0,,,,,,,,,,,,,,,,,,3
Professors,Positive,considerate si prof,,,,,,,,,,,,,,,,,5.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,,,,,,,,,4
Payments,Positive,walang issue resibo ngayong sem — so far so good.,,,,,,,,,4.0,4.0,4.0,2.0,5.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,4
Facilities,Neutral,"Same as usual, no complaints. 🙂 Overall, the CR is fair for now. 😅",5.0,3.0,3.0,1.0,2.0,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Professors,Negative,adviser hindi malinaw magturo,,,,,,,,,,,,,,,,,4.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,,,,,,,,,2
Payments,Negative,Sana mas mabilis maproseso - overall.,,,,,,,,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1
Staff,Negative,"Grabe kadali magalit. Plus, grabe kadali magalit. 🙂",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2
Staff,Neutral,okay lang si guard this week 😭,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3
Facilities,Negative,Wala nang natirang gamit sa lab. computers okay na okay this week 🙂,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Professors,Neutral,si facilitator pwede na today,,,,,,,,,,,,,,,,,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,5.0,,,,,,,,,3
Facilities,Neutral,Facilities are okay. 🙂 - pwede na.,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Facilities,Negative,The clinic is not working again today.,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Facilities,Negative,"Kulang yung chairs. 🙂 Also, the hallway is fair for now lately.",3.0,2.0,1.0,2.0,4.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Payments,Positive,Smooth transaction today. 🙂 - in general.,,,,,,,,,3.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0,,,,,,,,,,,,,,,,,,4
Payments,Positive,resibo mabilis magprocess this sem,,,,,,,,,4.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,4
Staff,Neutral,"Overall, the guard was acceptable.",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,4.0,5.0,2.0,4.0,5.0,3.0,4
Payments,Negative,sana may installment option — overall.,,,,,,,,,1.0,3.0,1.0,4.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,2
Professors,Neutral,"Teaches okay, nothing more.",,,,,,,,,,,,,,,,,2.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,,,,,,,,,3
Payments,Positive,No problem with payments. 😅 — consistently.,,,,,,,,,4.0,4.0,3.0,5.0,4.0,5.0,2.0,5.0,,,,,,,,,,,,,,,,,,4
